,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
12393,0.039816443,74,0,0.0324797,1600.0,10,0,0,0,0.0,0.017563598
12394,0.6942700490000001,50,1,0.394474891,8940.0,16,0,2,0,0.0,0.84859514
12395,0.003116843,46,2,0.4186819129999999,12942.0,14,0,3,0,2.0,0.40467966
12396,0.045174276,51,0,0.005197377,8080.0,4,0,0,0,0.0,0.04238484
12397,0.063154823,34,0,0.0763923609999999,10000.0,9,0,1,0,0.0,0.2301566
12398,0.026784632,50,0,0.133933033,2000.0,2,0,1,0,0.0,0.2561521
12399,0.0,50,0,0.081260068,5586.0,2,0,0,0,2.0,0.028946025
12400,0.927563604,42,0,0.3099182219999999,9537.0,7,0,2,0,2.0,0.89567095
12401,0.004999,78,0,0.0,6220.0,3,0,0,0,0.0,0.014824746
12402,0.2268517639999999,56,0,0.567169606,5500.0,9,0,2,0,2.0,0.80245394
12403,0.047716428,27,0,0.124627818,2350.0,3,0,0,0,0.0,0.11754601
12404,0.0,64,0,472.0,,11,0,1,0,0.0,0.9726266
12405,0.966466676,46,0,0.263206502,5413.0,4,0,1,0,0.0,0.8573787
12406,0.995685005,43,1,0.1578636769999999,10166.0,6,0,0,0,1.0,0.75467306
12407,0.719040137,51,0,0.058346213,2587.0,1,0,0,1,2.0,0.38149923
12408,0.720797721,49,0,0.128540824,4200.0,3,2,0,0,1.0,0.11120666
12409,0.024106884,68,0,0.169263965,4170.0,6,0,1,0,1.0,0.09745285
12410,0.124493163,53,0,0.265220053,14700.0,5,0,2,0,0.0,0.5359868
12411,0.122051364,67,1,344.0,,19,0,0,0,0.0,0.9810621
12412,0.0192517369999999,39,0,0.401949252,5950.0,8,0,2,0,0.0,0.15713558
12413,0.0,76,0,5.0,,3,0,0,0,0.0,0.971751
12414,0.8839787579999999,65,1,0.379231538,7000.0,16,0,0,0,1.0,0.7127035
12415,0.04879465,44,1,0.50189962,5000.0,9,0,1,0,1.0,0.5164387
12416,0.02890447,62,0,0.004142265,7000.0,7,0,0,0,0.0,0.04185392
12417,0.027823564,47,0,0.029188325,2500.0,7,0,0,0,2.0,0.03438284
12418,0.186072251,59,0,0.442816053,7300.0,13,0,2,0,3.0,0.544398
12419,0.076461569,31,0,0.008497876,4000.0,1,0,0,0,0.0,0.035278708
12420,0.466153846,64,8,13.31223629,236.0,8,0,2,2,0.0,0.81982994
12421,0.029098545,48,0,0.0947613819999999,14583.0,4,0,1,0,2.0,0.24682453
12422,0.001719042,53,0,0.312032957,10437.0,8,0,2,0,4.0,0.27010563
12423,1.115537849,66,0,0.1952482489999999,3282.0,2,0,0,2,1.0,0.4336289
12424,0.441218939,57,0,0.659078878,5666.0,17,0,2,0,1.0,0.4698483
12425,0.0042174,87,0,0.1274362819999999,2000.0,4,0,0,0,0.0,0.03985122
12426,0.017732939,83,0,25.0,,11,0,0,0,0.0,0.9576064
12427,0.9999999,25,2,0.426710098,920.0,2,1,0,0,0.0,0.15131071
12428,0.7323566909999999,44,0,0.08824,12499.0,4,0,0,0,0.0,0.65962654
12429,0.043561139,70,0,0.057579318,850.0,7,0,0,0,0.0,0.027640563
12430,0.606754055,55,0,0.2028438119999999,4500.0,4,0,0,0,0.0,0.35225725
12431,0.8282167159999999,60,3,8460.0,,11,0,2,1,0.0,0.81236285
12432,0.262456407,42,0,5116.0,,11,0,1,0,0.0,0.9722322
12433,0.005622365,53,0,0.48856393,8000.0,11,0,1,0,3.0,0.6455358
12434,0.0879357069999999,26,0,0.007103394,3800.0,6,0,0,0,0.0,0.06967546
12435,0.026312686,35,0,0.017997429,7000.0,21,0,0,0,0.0,0.09162846
12436,0.114177165,30,0,0.04181058,5500.0,6,0,0,0,0.0,0.09848615
12437,0.92704265,48,4,0.412820162,7300.0,7,0,2,2,1.0,0.8854525
12438,0.0,38,0,0.0,4166.0,8,0,0,0,1.0,0.020625472
12439,0.526034246,41,0,0.111262612,11000.0,5,0,0,0,1.0,0.2948529
12440,0.003344153,66,0,0.234832263,1400.0,7,0,0,0,0.0,0.07082304
12441,0.028112997,80,0,0.116066903,5918.0,3,0,1,0,1.0,0.06433825
12442,0.014044886,73,0,1.914085914,1000.0,12,0,2,0,0.0,0.36733827
12443,0.044597027,34,0,0.8033988670000001,3000.0,7,0,2,0,2.0,0.40632528
12444,0.0,71,0,0.0,2026.0,9,0,0,0,0.0,0.016738119
12445,0.04667669,53,0,0.228198116,16454.0,8,0,2,0,1.0,0.30872265
12446,0.030755094,50,0,0.416633347,2500.0,9,0,0,0,0.0,0.08318594
12447,0.181818182,26,1,0.110825478,3500.0,4,0,0,0,1.0,0.23710074
12448,0.571225114,69,0,3151.0,,7,0,2,0,0.0,0.9337697
12449,0.668218699,65,0,0.511775886,12100.0,21,0,3,0,0.0,0.63880944
12450,0.784431138,23,0,0.011827957,929.0,2,0,0,0,0.0,0.43625423
12451,0.660820641,47,2,0.36129319,9000.0,9,0,2,0,1.0,0.84984356
12452,0.012838802,33,0,0.0,3000.0,2,0,0,0,0.0,0.13713549
12453,0.011342554,53,0,2451.0,,8,0,2,0,1.0,0.90875506
12454,0.001939127,44,0,0.405518896,5000.0,4,0,1,0,0.0,0.19532527
12455,0.013457585,62,0,1560.0,,15,0,1,0,0.0,0.99918133
12456,0.13937236,45,0,0.264731245,3478.0,11,0,0,0,0.0,0.22126119
12457,0.352905081,46,0,0.185251506,12285.0,12,0,1,0,0.0,0.6225717
12458,0.0,72,1,0.023244189,4000.0,9,0,1,0,0.0,0.044104017
12459,0.138914811,49,0,2701.0,,9,0,2,0,0.0,0.95874274
12460,0.044555034,73,0,0.090086658,10500.0,12,0,1,0,0.0,0.09404919
12461,0.004779097,90,0,0.0014997,3333.0,3,0,0,0,0.0,0.0066462453
12462,0.0157187469999999,51,1,0.319539957,8433.0,9,0,1,0,0.0,0.6622318
12463,0.033499015,44,1,0.264764698,7500.0,10,0,1,0,2.0,0.32108873
12464,0.598510037,41,0,0.120200698,9167.0,2,0,0,0,2.0,0.32025224
12465,0.028684085,77,0,0.011640353,7473.0,5,0,0,0,0.0,0.011522967
12466,0.0,47,0,0.0,3333.0,4,0,0,0,0.0,0.060413536
12467,0.030993801,84,0,0.000965484,4142.0,1,0,0,0,0.0,0.018404637
12468,0.573327988,49,0,0.286145056,6300.0,5,0,1,0,2.0,0.67958015
12469,0.1857419589999999,30,0,0.652369526,6667.0,14,0,1,0,1.0,0.5628107
12470,0.01289957,73,0,0.0027493129999999,4000.0,5,0,0,0,0.0,0.018261047
12471,0.332547324,42,3,0.304649742,18000.0,10,0,2,0,2.0,0.63964766
12472,0.083348038,57,0,0.019255051,3167.0,8,0,0,0,3.0,0.013169316
12473,0.0,33,0,0.162894042,7200.0,9,0,1,0,3.0,0.16044092
12474,0.063292156,61,0,0.261737912,5707.0,17,0,1,0,2.0,0.39548513
12475,0.9999999,61,1,0.426461538,1624.0,2,1,0,0,0.0,0.18310557
12476,0.225427562,51,0,0.2261021839999999,9707.0,6,0,1,0,1.0,0.49392787
12477,0.0,47,0,2066.0,,4,0,2,0,0.0,0.8890111
12478,0.346812502,46,2,0.436720312,10500.0,11,0,5,0,0.0,0.61044115
12479,0.910802973,50,2,0.548018565,2800.0,8,1,0,0,1.0,0.43645245
12480,0.076526268,41,0,0.266600944,14200.0,12,0,4,1,0.0,0.38456237
12481,0.206332194,86,1,0.200275767,2900.0,15,0,0,0,0.0,0.2665955
12482,0.390529015,42,0,0.686321563,5833.0,10,0,1,0,0.0,0.6364631
12483,0.276449014,57,1,4302.0,,16,0,1,0,0.0,0.99370015
12484,0.758419326,45,4,0.350392992,16666.0,6,2,2,2,1.0,0.23164959
12485,0.018755083,23,0,0.078651685,800.0,2,0,0,0,0.0,0.05333423
12486,0.001533231,68,0,0.15469905,1893.0,4,0,1,0,0.0,0.1250269
12487,0.249502386,51,0,1707.0,,12,0,2,0,0.0,0.9993242
12488,0.032443249,82,0,0.301118858,6166.0,16,0,1,0,1.0,0.16077301
12489,0.041662038,30,0,0.340896037,3481.0,7,0,1,0,1.0,0.13642152
12490,0.060600137,38,0,0.176964607,3333.0,5,0,0,0,1.0,0.059304625
12491,0.306578407,51,0,0.532910525,5833.0,16,0,2,0,0.0,0.6661471
12492,0.64776466,59,1,0.549111083,7930.0,11,0,2,1,1.0,0.85894316
12493,0.01059947,67,0,1044.0,,2,0,1,0,1.0,0.9215898
12494,0.8671004240000001,43,1,0.386509636,3735.0,11,0,0,0,4.0,0.76125306
12495,0.977845053,44,0,1.058297347,3241.0,7,1,1,1,4.0,0.7784196
12496,0.9999999,42,0,0.6337880379999999,1905.0,3,1,0,1,0.0,0.19237934
12497,0.014952992,60,0,0.006718925,3571.0,6,0,0,0,0.0,0.031048333
12498,0.990634523,48,0,0.609182531,6250.0,18,0,0,0,4.0,0.64847773
12499,0.229267145,35,0,0.545884108,4020.0,6,0,1,0,0.0,0.6516281
12500,0.848766386,45,1,1.20594116,3500.0,17,0,1,0,0.0,0.892927
12501,0.9999999,49,0,0.01612342,8620.0,1,0,1,0,2.0,0.09340298
12502,0.926952813,61,0,1467.0,,5,0,1,0,0.0,0.9994629
12503,0.04846559,56,0,0.345209962,5500.0,6,0,1,0,1.0,0.2956545
12504,0.013604632,59,0,0.323016856,10500.0,34,0,2,0,0.0,0.3460539
12505,0.182108201,49,1,0.451818885,5167.0,28,0,1,0,2.0,0.64941555
12506,0.038303387,66,0,1283.0,,5,0,1,0,0.0,0.9956951
12507,0.040607391,38,0,0.348730172,12166.0,11,0,2,0,1.0,0.25238684
12508,0.408091063,37,0,0.272795105,6700.0,7,0,2,0,1.0,0.48890162
12509,0.0,31,0,0.164611796,3000.0,3,0,0,0,0.0,0.06442406
12510,0.146347561,68,1,0.55968004,8000.0,13,0,3,0,0.0,0.76816714
12511,0.9999999,24,0,0.0,,0,0,0,0,,0.2039464
12512,0.85262691,58,0,0.604257929,11413.0,13,0,1,0,1.0,0.7989997
12513,0.045715868,44,0,0.264257482,7083.0,8,0,1,0,3.0,0.29276127
12514,0.045794554,73,0,0.570440429,7083.0,13,0,2,0,1.0,0.34979776
12515,0.024595081,42,0,0.395103419,4737.0,4,0,1,0,0.0,0.19084297
12516,0.070263544,51,0,0.231564036,12000.0,5,0,2,0,1.0,0.3542745
12517,0.0,77,0,1951.0,,12,0,1,0,0.0,0.96933234
12518,0.0,60,0,0.137178488,2565.0,2,0,0,0,1.0,0.018527333
12519,0.452647561,59,0,0.3436430239999999,16650.0,15,0,1,0,1.0,0.349378
12520,0.053147343,62,0,0.004132782,7500.0,6,0,0,0,0.0,0.029937936
12521,0.0,61,0,0.068586698,3367.0,14,0,1,0,0.0,0.18800212
12522,0.836802664,35,1,0.03931537,5900.0,7,0,0,1,2.0,0.4921985
12523,0.005562932,70,0,0.295270473,10000.0,16,0,1,0,0.0,0.26191592
12524,0.292823557,62,0,0.319063338,9693.0,17,0,1,0,0.0,0.60692096
12525,0.001184715,66,0,0.010699877,5700.0,4,0,0,0,2.0,0.0072088325
12526,0.004814678,33,0,0.3850499779999999,6902.0,6,0,2,0,0.0,0.26083148
12527,0.041702166,39,0,0.175957447,4699.0,6,0,0,0,0.0,0.11081887
12528,0.055369068,27,0,0.100924918,3675.0,13,0,0,0,0.0,0.17245486
12529,0.0,26,0,0.009154421,4150.0,3,0,0,0,0.0,0.13729912
12530,0.000935174,62,1,0.405604526,7600.0,16,0,1,0,1.0,0.21304296
12531,0.026172565,64,0,0.161994109,18333.0,8,0,2,0,0.0,0.2705929
12532,0.038947719,55,0,0.1607433969999999,9200.0,8,0,2,0,0.0,0.24127103
12533,0.333989604,64,0,0.416111541,6454.0,9,0,1,0,0.0,0.70859694
12534,0.036609752,84,0,0.155672823,1136.0,3,0,0,0,0.0,0.051240396
12535,0.037183808,75,0,0.271100363,4134.0,6,0,1,0,0.0,0.1215828
12536,0.012824693,45,0,0.504036909,2600.0,8,0,2,0,1.0,0.22558409
12537,0.9999999,50,0,1109.0,,1,0,1,1,0.0,0.43941337
12538,0.0271714679999999,68,0,0.498866818,7500.0,7,0,2,0,3.0,0.17212339
12539,0.5821001370000001,46,0,0.564176084,5928.0,14,0,4,0,0.0,0.68787384
12540,0.895389743,50,1,866.0,,5,0,0,0,3.0,0.95227027
12541,0.132344902,59,0,0.944350548,15974.0,16,0,7,0,1.0,0.8031419
12542,0.193765568,49,0,0.257319686,4200.0,16,0,1,0,0.0,0.73112535
12543,0.029644502,60,2,25.0,,5,0,0,1,0.0,0.97479033
12544,0.06039698,63,0,0.002666469,13500.0,1,0,0,0,1.0,0.0058786664
12545,0.777968881,49,0,1808.0,,12,0,0,0,0.0,0.99117446
12546,0.938026549,41,1,0.614992282,14900.0,20,0,10,0,1.0,0.850742
12547,0.089009746,60,0,0.149633578,7504.0,5,0,2,0,0.0,0.23586144
12548,0.0,70,0,0.0,2500.0,4,0,0,0,0.0,0.018658396
12549,0.061656391,64,0,11.0,,4,0,0,0,,0.94697964
12550,0.007992491,44,0,0.253787311,13333.0,17,0,2,0,2.0,0.32366502
12551,0.020577813,62,0,719.0,,12,0,0,0,0.0,0.9755146
12552,0.459582198,25,0,0.018447348,1300.0,2,0,0,0,0.0,0.27893892
12553,0.009998649,63,0,0.64659814,2042.0,5,0,1,0,0.0,0.6208042
12554,0.041224971,49,0,0.3648986389999999,3600.0,10,0,1,0,1.0,0.48898157
12555,0.144911988,44,0,0.2333394869999999,5416.0,13,0,0,0,0.0,0.28741562
12556,0.077722961,55,1,0.314669333,7000.0,10,0,2,0,3.0,0.37288588
12557,0.765815612,49,1,0.109975006,4400.0,5,1,0,0,3.0,0.556207
12558,0.283448982,57,0,0.635229182,8333.0,13,0,1,0,1.0,0.8171178
12559,0.767386426,43,0,0.331383431,20000.0,22,0,2,0,2.0,0.8440561
12560,0.001698081,61,0,0.303076147,3965.0,14,0,2,0,0.0,0.41537312
12561,0.0067405519999999,50,0,0.16657656,16646.0,6,0,1,0,5.0,0.3583885
12562,0.328878595,66,1,0.991001125,888.0,15,0,1,0,0.0,0.7940461
12563,0.078945528,38,0,0.2062199189999999,2700.0,5,0,0,0,3.0,0.0476878
12564,0.556494864,28,2,0.171746493,6200.0,7,1,0,0,0.0,0.2706226
12565,0.319295254,52,0,0.56958275,12150.0,18,0,2,0,3.0,0.5672913
12566,0.156056263,62,0,1207.0,,5,0,1,0,0.0,0.986482
12567,0.275682375,53,0,0.2164722389999999,11400.0,8,0,3,0,1.0,0.39836487
12568,0.670669235,69,0,0.370772537,8840.0,14,0,1,0,0.0,0.6852344
12569,0.0,56,0,0.278120313,6000.0,7,0,2,0,2.0,0.29670477
12570,0.025804136,67,0,0.0435403279999999,1400.0,5,0,0,0,0.0,0.04403686
12571,0.34911599,41,0,0.146668369,7833.0,14,0,0,0,2.0,0.42262465
12572,0.475180858,48,0,0.7439024390000001,4181.0,10,0,2,0,1.0,0.47938612
12573,0.365967266,38,0,0.7168196990000001,4791.0,4,0,2,0,0.0,0.54258513
12574,0.9999999,50,0,1301.0,,4,0,1,0,1.0,0.89354074
12575,0.747738777,34,0,0.599500416,1200.0,12,0,0,2,0.0,0.8428
12576,0.029012449,69,0,319.0,,16,0,0,0,1.0,0.845653
12577,0.190067972,58,0,1.676251642,6850.0,19,0,7,0,2.0,0.89377946
12578,0.43070462,41,0,1647.0,,2,0,1,0,0.0,0.9857056
12579,0.006654943,60,0,2297.0,,9,0,1,0,0.0,0.99157155
12580,2967.0,29,0,288.0,,2,0,0,0,,0.42580426
12581,0.182272695,44,0,0.412786752,7366.0,7,0,1,0,0.0,0.4932311
12582,0.000499975,63,0,0.721207163,11000.0,9,0,5,0,0.0,0.61044794
12583,0.93344426,49,0,0.147322455,4350.0,3,1,0,0,0.0,0.6704356
12584,0.9999999,51,2,0.1892912689999999,4500.0,4,4,0,1,0.0,0.21283092
12585,0.9999999,50,2,0.224989518,11924.0,7,1,2,0,0.0,0.76814586
12586,0.009087605,54,0,1.061505644,11250.0,12,0,4,0,0.0,0.75073224
12587,0.365828791,33,0,0.422298142,12000.0,8,0,2,0,3.0,0.4177582
12588,0.559563654,36,0,593.0,,3,0,0,0,0.0,0.96589255
12589,0.265175719,52,0,0.259290118,6000.0,6,0,2,0,0.0,0.40573552
12590,0.004859662,67,0,0.174281677,4245.0,6,0,0,0,0.0,0.07307298
12591,0.0,29,0,0.0,0.0,1,0,0,0,0.0,0.9163269
12592,0.451141575,51,1,1.14547619,4199.0,14,0,4,0,1.0,0.45234013
12593,0.9999999,49,1,0.893092986,5602.0,7,0,2,0,0.0,0.8517217
12594,0.9999999,27,0,0.061155914,1487.0,1,0,0,0,0.0,0.40464586
12595,0.479732696,48,0,1.701952724,1945.0,10,0,1,0,2.0,0.5976849
12596,0.102708361,69,0,0.01296049,12730.0,5,0,0,0,0.0,0.033940833
12597,1.126200987,41,2,0.083245075,4720.0,5,0,1,0,3.0,0.90893584
12598,0.262105381,45,1,0.108641975,2834.0,12,0,0,0,0.0,0.3867501
12599,0.4542464779999999,45,0,0.265373628,6650.0,8,0,2,0,6.0,0.4432388
12600,0.135115831,65,0,0.2286285619999999,6000.0,11,0,2,0,0.0,0.4122303
12601,0.0,43,0,0.905581783,3600.0,6,0,2,0,3.0,0.1755699
12602,0.172515282,64,0,0.461830611,2632.0,5,0,1,0,0.0,0.74243987
12603,0.3290789189999999,53,0,0.289640592,2837.0,8,0,0,0,0.0,0.40642482
12604,0.313797824,61,0,0.082783443,5000.0,8,0,0,1,0.0,0.13953164
12605,0.034431692,78,0,0.000313922,6370.0,3,0,0,0,0.0,0.016049262
12606,0.0151996239999999,74,0,0.085374073,4450.0,8,0,0,0,2.0,0.021965202
12607,0.0109793739999999,69,0,1389.0,,13,0,1,0,0.0,0.9983506
12608,0.928535732,37,0,0.299495286,10500.0,7,0,1,0,0.0,0.90221703
12609,0.195406412,64,0,1.74969988,1665.0,15,0,2,0,0.0,0.91616374
12610,0.598528342,46,1,0.352018816,2550.0,17,0,0,0,0.0,0.6632738
12611,0.5858698689999999,68,2,0.3828014329999999,12000.0,10,0,2,0,1.0,0.49928766
12612,0.9999999,28,0,0.072981755,4000.0,2,0,0,0,0.0,0.5397342
12613,0.0,34,0,1471.0,,6,0,2,0,0.0,0.97649604
12614,0.875432526,67,1,0.089986569,6700.0,9,0,0,2,1.0,0.4468233
12615,0.034590072,47,0,1.060442761,6865.0,9,0,4,0,2.0,0.5491925
12616,0.0,27,0,0.0,2300.0,2,0,0,0,0.0,0.26452643
12617,0.777379493,56,0,0.378770205,6000.0,5,0,2,0,0.0,0.7133947
12618,0.017774627,37,0,0.5789668579999999,5400.0,14,0,2,0,0.0,0.47354612
12619,0.1867656939999999,49,0,0.232828261,22900.0,13,0,1,0,1.0,0.6669804
12620,0.131442109,37,0,0.269110602,4800.0,11,0,2,0,0.0,0.5255981
12621,0.505091179,48,0,0.766170169,4900.0,13,0,1,0,0.0,0.8376918
12622,0.0,64,0,0.331043593,3784.0,7,0,1,0,0.0,0.23011315
12623,0.884732895,52,1,0.465785511,5976.0,5,0,1,0,1.0,0.896493
12624,0.0,56,0,0.60420405,3900.0,4,0,2,0,0.0,0.6574105
12625,0.514196774,35,0,0.032593481,5000.0,2,0,0,1,0.0,0.33611396
12626,0.101159536,23,0,0.008526188,820.0,2,0,0,0,0.0,0.15700041
12627,0.435013827,44,0,0.211368181,3500.0,5,0,0,0,1.0,0.28021014
12628,0.008399832,85,0,0.004368402,2746.0,4,0,0,0,0.0,0.019395443
12629,0.425232844,44,0,0.567154542,4645.0,6,0,2,0,2.0,0.3460381
12630,0.610191145,58,0,0.053095086,7834.0,6,0,0,0,0.0,0.3434239
12631,0.387109524,50,0,0.7205191940000001,3620.0,12,0,1,0,2.0,0.5501718
12632,0.0,49,0,1850.0,,9,0,1,0,0.0,0.9537655
12633,0.051647418,67,0,165.0,,2,0,0,0,0.0,0.8784357
12634,0.5023499220000001,70,1,0.38171755,5600.0,4,0,1,0,0.0,0.41873685
12635,0.9999999,81,0,32.0,,2,0,0,0,0.0,0.51174575
12636,0.055541911,64,0,0.0260966129999999,1800.0,8,0,0,0,0.0,0.02819212
12637,0.020893321,45,0,0.536554884,4800.0,13,0,1,0,1.0,0.2978414
12638,0.0571594459999999,91,0,0.008831861,6000.0,3,0,0,0,0.0,0.0026905164
12639,0.041371559,44,0,0.5071749529999999,6898.0,12,0,2,0,2.0,0.2893555
12640,0.2353094339999999,54,2,0.224577542,10000.0,12,0,1,0,0.0,0.54387796
12641,0.9999999,65,0,0.314910766,3473.0,2,0,1,0,0.0,0.5706215
12642,0.852763211,61,0,3799.0,,8,0,0,0,0.0,0.9928256
12643,0.043672578,64,0,2313.0,,8,0,1,0,0.0,0.97652143
12644,0.177792888,61,0,0.176459385,10500.0,10,0,1,0,0.0,0.62958544
12645,0.992459201,50,0,0.5941259179999999,6400.0,9,0,2,0,2.0,0.8658066
12646,0.944208701,54,0,0.89175902,12000.0,10,0,2,0,1.0,0.8133584
12647,0.408641659,46,0,20243.0,,10,0,2,0,2.0,0.9559912
12648,0.184203761,66,0,0.182511439,5900.0,31,0,0,0,0.0,0.29479706
12649,0.098129974,75,2,0.283902439,2049.0,14,0,1,0,0.0,0.4487602
12650,0.457756045,85,0,321.0,,5,0,0,0,0.0,0.97192234
12651,0.193340095,67,0,1037.0,,18,0,1,0,0.0,0.98420954
12652,0.04313389,44,0,0.334423549,8560.0,6,0,2,0,0.0,0.31537157
12653,0.043160707,41,0,1.701059788,5000.0,14,0,1,0,1.0,0.6498787
12654,0.038852297,66,0,0.023188631,90000.0,6,0,1,0,0.0,0.111368135
12655,0.003153965,71,0,0.30621435,3330.0,14,0,1,0,0.0,0.15280049
12656,0.073782929,35,0,0.467633092,4000.0,12,0,2,0,0.0,0.26410332
12657,0.02985629,74,0,0.00860872,3600.0,7,0,0,0,0.0,0.0112047205
12658,0.7503358109999999,47,0,0.816186833,4966.0,10,0,3,0,1.0,0.797604
12659,0.3373639089999999,35,0,0.262789535,6000.0,12,0,1,0,2.0,0.62858665
12660,1.231536926,26,1,0.153910849,2377.0,2,0,0,1,0.0,0.7562317
12661,0.1018981019999999,44,0,3.0,,1,0,0,0,0.0,0.922353
12662,0.003582339,37,1,1.444936709,3159.0,12,0,2,0,2.0,0.2570939
12663,0.01968129,27,0,0.004389465,2505.0,4,0,0,0,1.0,0.045984633
12664,0.062492188,31,0,0.2530384539999999,10037.0,13,0,2,0,2.0,0.31578374
12665,0.9999999,29,0,0.1828,4999.0,6,1,0,0,0.0,0.3743692
12666,0.746403458,32,0,0.534962257,5033.0,10,0,1,0,3.0,0.57361704
12667,0.5531223439999999,57,0,0.5895404120000001,4416.0,3,0,1,0,1.0,0.31379744
12668,0.685314685,55,0,0.001142857,17499.0,5,0,0,0,2.0,0.2803774
12669,0.875511112,43,0,0.8978119179999999,4295.0,10,0,1,0,0.0,0.9065486
12670,0.941424951,63,0,0.141033823,4700.0,4,0,0,0,0.0,0.61508393
12671,0.001674546,51,0,0.259767034,9700.0,12,0,2,0,3.0,0.48803732
12672,0.100455772,49,1,0.299968089,9400.0,8,0,2,0,3.0,0.7782373
12673,0.6713023509999999,45,0,0.500833207,6600.0,13,0,2,0,3.0,0.640814
12674,0.00055492,38,0,0.443413912,10134.0,19,0,2,0,1.0,0.16351369
12675,0.990648178,36,0,0.650401482,1618.0,4,0,0,0,2.0,0.5420516
12676,0.000284687,56,0,1552.0,,9,0,1,0,0.0,0.9977982
12677,0.033995751,67,0,13.0,,9,0,0,0,0.0,0.9648555
12678,0.192185895,69,0,0.207123131,10500.0,16,0,1,0,0.0,0.3816694
12679,0.1135155869999999,56,0,0.346122544,8600.0,11,0,2,0,2.0,0.54027677
12680,0.659560293,37,2,1669.0,,9,3,1,0,3.0,0.8953234
12681,0.9999999,82,0,0.0,439.0,0,0,0,0,0.0,0.011041371
12682,0.045809637,29,0,0.151962009,4000.0,7,0,0,0,0.0,0.059764143
12683,0.073331824,32,0,0.453386653,4000.0,8,0,1,0,0.0,0.13493651
12684,0.05649325,52,1,0.443732376,3900.0,20,0,2,0,1.0,0.63555896
12685,0.0,30,0,1513.0,,4,0,1,0,0.0,0.8728803
12686,0.1006498919999999,49,0,217.0,,4,0,0,0,0.0,0.90117633
12687,0.086602691,62,0,110.0,,3,0,0,0,0.0,0.94983214
12688,0.104852639,65,0,0.186798721,15952.0,9,0,3,0,0.0,0.4662011
12689,0.036165499,36,0,17.0,,5,0,0,0,,0.930655
12690,0.6978000659999999,48,0,3.085571518,1600.0,7,0,2,0,2.0,0.7834747
12691,0.047614055,64,0,0.106271445,10491.0,10,0,1,0,0.0,0.26157257
12692,0.02228862,41,0,1766.0,,11,0,1,0,0.0,0.9657449
12693,0.011102147,77,0,0.016393443,2500.0,7,0,0,0,0.0,0.011951707
12694,0.095218817,29,0,0.430523159,3000.0,8,0,0,0,0.0,0.048852418
12695,0.001262556,89,0,0.000884173,3392.0,13,0,0,0,0.0,0.026246984
12696,0.208858468,44,1,5232.0,,12,0,3,0,1.0,0.97557664
12697,0.3532058489999999,45,0,0.357035024,6623.0,10,0,2,0,2.0,0.5960251
12698,0.9999999,58,0,0.264071541,1900.0,2,0,0,0,0.0,0.2637345
12699,0.48852071,57,0,0.400497512,6833.0,17,0,2,0,1.0,0.5063101
12700,1.056327075,26,1,0.124250214,3500.0,5,0,0,0,0.0,0.7383658
12701,0.654713468,29,0,0.189235516,5833.0,5,0,0,0,0.0,0.5242583
12702,0.089797007,53,0,0.339047305,12133.0,7,0,2,0,2.0,0.17956766
12703,0.078601773,65,0,0.013507429,8883.0,12,0,0,0,0.0,0.026289085
12704,0.114711668,46,0,0.365878041,3000.0,8,0,0,0,1.0,0.123423405
12705,0.002169974,44,0,0.000344768,5800.0,9,0,0,0,1.0,0.024508987
12706,0.044950391,55,0,2768.0,,8,0,2,0,3.0,0.8049272
12707,0.235954702,53,0,0.276662158,9610.0,8,0,1,0,1.0,0.41165385
12708,0.632631203,36,0,53.0,,1,0,0,1,0.0,0.86362785
12709,0.130848147,65,0,0.073074154,8333.0,19,0,0,0,0.0,0.16652016
12710,0.598946393,44,0,0.661531625,6750.0,11,0,2,0,2.0,0.59763193
12711,0.5400828679999999,55,1,662.0,,6,0,0,0,2.0,0.9440131
12712,0.9999999,51,0,0.0691090759999999,1200.0,3,1,0,0,0.0,0.22223456
12713,0.087579109,48,0,0.233276713,12362.0,10,0,2,0,3.0,0.43880987
12714,0.086216035,52,0,0.338523355,1990.0,8,0,1,0,0.0,0.20742407
12715,0.121862605,61,0,0.238745896,9440.0,3,0,1,0,2.0,0.40487713
12716,0.0,39,0,2763.0,,4,0,2,0,0.0,0.9690748
12717,0.001569436,89,0,1.0,,4,0,0,0,,0.9726838
12718,0.356665733,58,0,0.576789751,6634.0,4,0,1,0,1.0,0.55861795
12719,0.341612492,69,0,0.280135823,5300.0,13,0,2,0,0.0,0.5422417
12720,0.380058212,73,0,0.4658183629999999,4007.0,18,0,1,0,0.0,0.50211006
12721,0.048582857,51,0,0.214033317,7923.0,9,0,2,0,0.0,0.6208298
12722,0.992394116,35,1,0.54335095,7000.0,13,0,1,0,1.0,0.8615412
12723,0.765558854,40,2,0.463104839,4959.0,12,0,1,0,2.0,0.822346
12724,0.032855265,38,0,0.211159915,6146.0,6,0,2,0,1.0,0.22465743
12725,0.9999999,68,0,0.303575714,8333.0,5,0,2,0,0.0,0.40113196
12726,0.911763444,40,1,0.412371134,4170.0,7,0,2,0,0.0,0.86054206
12727,0.0,62,0,0.066320739,18500.0,8,0,3,0,2.0,0.078019336
